game_id,title,developer,genre,release_date,release_month,release_day_of_week,price_usd,is_f2p,has_launch_discount,launch_discount_pct,tags,n_tags,has_early_access,has_multiplayer,has_controller_support,developer_prior_titles,developer_years_active,developer_avg_prior_rating,developer_is_established,wishlists,has_demo,demo_conversion_rate,marketing_score,reviews_24h,positive_ratio,peak_ccu_24h,review_velocity_per_hour,refund_rate,median_playtime_24h,launch_success_score
SG-0596,Sanctum,Crystal Digital,Strategy,2022-03-29,3,Tuesday,9.99,False,False,0,Base Building|Pixel Graphics|VR|Cooking|Fast-Paced|Retro,6,False,False,False,0,2,0.741,False,2197,True,0.026,0.0,81,0.73,50,3.38,0.115,5.12,53.6
SG-0597,Odyssey,Apex Labs,Sports,2021-11-05,11,Friday,39.99,False,False,0,Controller Support|PvP|3D|Fishing|Moddable|Retro|Sci-Fi|Souls-like,8,False,True,True,1,8,0.603,False,3653,False,,46.2,72,0.671,330,3.0,0.134,1.92,46.94
SG-0598,The Odyssey,Frost Entertainment,Puzzle,2021-11-15,11,Monday,59.99,False,False,0,2D|Atmospheric|Open World|Procedural Generation|Multiplayer|Bullet Hell|VR,7,False,True,False,0,3,0.675,False,1131,False,,5.9,8,0.483,30,0.33,0.297,0.5,27.98
SG-0599,The Wasteland,Neon Media,Action,2023-08-17,8,Thursday,4.99,False,False,0,Fast-Paced|3D|Competitive|Exploration|Crafting|Hack and Slash|Fishing,7,False,False,False,10,1,0.707,False,6018,False,,57.2,135,0.676,511,5.62,0.118,2.49,53.4
SG-0600,Exodus,Void Creations,Strategy,2021-05-02,5,Sunday,24.99,False,True,25,Tactical|Base Building|Story Rich|Controller Support,4,False,False,True,5,1,0.98,False,309,True,0.144,65.8,12,0.942,7,0.5,0.068,4.73,57.74
SG-0601,Kingdom,Obsidian Workshop,Action,2022-09-05,9,Monday,14.99,False,False,0,Hack and Slash|3D|Anime|Sci-Fi|Crafting|Early Access|VR|2D,8,True,False,False,0,15,0.725,False,1055,False,,56.5,16,0.45,35,0.67,0.2,1.95,36.03
SG-0602,Odyssey,Storm Digital,Simulation,2021-06-02,6,Wednesday,0.0,True,False,0,Management|Sandbox|Crafting|Relaxing|Procedural Generation,5,False,False,False,0,2,0.591,False,1213,False,,55.2,22,0.603,84,0.92,0.194,1.11,36.92
SG-0603,Rising Dominion,Shadow Studios,RPG,2022-11-26,11,Saturday,24.99,False,False,0,Story Rich|Fantasy|Choices Matter|Farming|Turn-Based,5,False,False,False,0,2,0.721,False,2102,False,,30.6,17,0.723,140,0.71,0.187,0.63,38.3
SG-0604,The Depths,Titan Games,RPG,2021-05-24,5,Monday,24.99,False,False,0,Story Rich|Fantasy|Choices Matter|Open World,4,False,False,False,10,2,0.768,True,20140,False,,23.4,726,0.83,497,30.25,0.077,3.42,75.76
SG-0605,Odyssey of Abyss,Golden Interactive,Action,2021-01-21,1,Thursday,39.99,False,False,0,Fast-Paced|Controller Support|Sci-Fi|Fantasy|Choices Matter|3D,6,False,False,True,8,6,0.511,False,37047,False,,26.8,834,0.515,1031,34.75,0.157,1.98,62.12
SG-0606,Nexus,Neon Entertainment,Action,2021-07-31,7,Saturday,0.0,True,False,0,Hack and Slash|3D|Competitive|PvE|Singleplayer|Metroidvania|Fast-Paced,7,False,False,False,4,1,0.477,True,1540,False,,80.4,24,0.518,37,1.0,0.231,2.31,39.75
SG-0607,Fallen Odyssey,Apex Collective,Action,2022-02-01,2,Tuesday,0.0,True,False,0,Fast-Paced|Hack and Slash|3D|Controller Support|Competitive|Base Building|Crafting,7,False,False,True,0,2,0.894,False,4269,False,,75.1,126,0.596,357,5.25,0.112,2.08,48.07
SG-0608,The Forge,Silver Creations,Simulation,2022-01-29,1,Saturday,0.0,True,False,0,Sandbox|City Builder|Hack and Slash|Base Building|Farming,5,False,False,False,3,11,0.673,False,2320,False,,94.6,89,0.863,51,3.71,0.094,3.02,58.25
SG-0609,Nexus of Dominion,Storm Collective,Action,2021-04-30,4,Friday,0.0,True,False,0,Fast-Paced|Controller Support|Competitive|3D|Metroidvania|Retro|Cooking,7,False,False,True,5,4,0.715,False,944,False,,34.3,13,0.523,26,0.54,0.218,2.07,38.37
SG-0610,Abyss,Shadow Games,Adventure,2020-06-12,6,Friday,0.0,True,False,0,Story Rich|Singleplayer|Narrative|Post-Apocalyptic|Controller Support|Metroidvania,6,False,False,True,4,1,0.478,False,3265,False,,0.0,66,0.436,64,2.75,0.188,0.2,29.16
SG-0611,The Haven,Shadow Entertainment,Indie,2020-09-15,9,Tuesday,14.99,False,False,0,2D|Retro|Narrative|Fishing|Farming|Online Co-op|Early Access,7,True,True,False,1,3,0.534,False,8151,False,,39.4,82,0.477,101,3.42,0.3,1.35,35.27
SG-0612,Legends of Forge,Obsidian Entertainment,Indie,2021-03-25,3,Thursday,24.99,False,False,0,2D|Retro|Atmospheric|Procedural Generation|Anime|Relaxing|Deck Building|Controller Support,8,False,False,True,0,1,0.672,False,9655,True,0.203,21.8,162,0.69,165,6.75,0.148,3.29,55.62
SG-0613,Abyss of Nexus,Void Games,RPG,2021-01-29,1,Friday,14.99,False,False,0,Story Rich|Fantasy|Choices Matter|Open World,4,False,False,False,0,3,0.542,False,5248,False,,96.7,117,0.711,276,4.88,0.053,2.72,54.93
SG-0614,The Frontier,Pixel Digital,RPG,2021-08-04,8,Wednesday,19.99,False,False,0,Story Rich|Open World|Turn-Based|Sandbox|Fast-Paced,5,False,False,False,3,8,0.728,False,11515,False,,25.2,111,0.883,256,4.62,0.067,4.32,60.94
SG-0615,Odyssey,Nova Entertainment,Action,2022-03-17,3,Thursday,9.99,False,False,0,Fast-Paced|Difficult|Tactical|Narrative|Competitive|Atmospheric,6,False,False,False,4,11,0.585,False,5819,True,0.125,46.0,47,0.703,420,1.96,0.056,3.83,53.81
SG-0616,Kingdom of Haven,Neon Interactive,Platformer,2023-03-30,3,Thursday,4.99,False,False,0,2D|Difficult|Singleplayer|Farming|Atmospheric|Turn-Based,6,False,False,False,4,4,0.472,False,9473,False,,75.0,259,0.676,499,10.79,0.203,1.43,51.74
SG-0617,Abyss,Lunar Games,Survival,2023-02-25,2,Saturday,19.99,False,False,0,Open World|Base Building|Story Rich|Fantasy|Atmospheric|Farming,6,False,False,False,0,4,0.375,False,2134,False,,22.1,39,0.499,86,1.62,0.187,1.72,37.66
SG-0618,Shadow Bastion,Crimson Games,Strategy,2021-03-13,3,Saturday,24.99,False,False,0,Turn-Based|Real-Time|Base Building|Tower Defense|Dark|Controller Support|Card Game,7,False,False,True,1,2,0.936,False,1849,False,,41.0,49,0.773,163,2.04,0.129,2.91,53.42
SG-0619,Haven of Realm,Storm Entertainment,RPG,2022-06-01,6,Wednesday,9.99,False,False,0,Open World|Turn-Based|Base Building|Exploration|Fishing,5,False,False,False,1,2,0.759,False,530,False,,64.7,21,0.774,27,0.88,0.15,2.47,49.29
SG-0620,The Dominion,Apex Labs,RPG,2023-12-12,12,Tuesday,14.99,False,False,0,Choices Matter|Open World|Deck Building|Hack and Slash|Crafting,5,False,False,False,1,8,0.603,False,142,True,0.158,13.4,4,0.818,6,0.17,0.103,2.04,48.36
SG-0621,Dark Sanctum,Lunar Workshop,Horror,2020-05-21,5,Thursday,14.99,False,True,15,Atmospheric|Singleplayer|3D|Fantasy|Tactical|Souls-like,6,False,False,False,9,6,0.67,True,20599,True,0.059,23.1,218,0.614,339,9.08,0.163,2.14,51.77
SG-0622,The Nexus,Void Collective,Roguelike,2023-03-11,3,Saturday,9.99,False,False,0,Difficult|2D|Fast-Paced|Competitive|Online Co-op|Choices Matter|Procedural Generation,7,False,True,False,0,5,0.508,False,1170,False,,38.4,18,0.559,26,0.75,0.151,1.56,38.15
SG-0623,Crimson Nexus,Iron Collective,Casual,2020-12-23,12,Wednesday,0.0,True,False,0,Cute|2D|Singleplayer|Crafting|Multiplayer,5,False,True,False,2,1,0.837,False,253,False,,27.7,4,0.454,10,0.17,0.181,0.68,29.48
SG-0624,Crystal Sanctum,Ember Interactive,Roguelike,2022-09-27,9,Tuesday,0.0,True,False,0,Procedural Generation|Atmospheric|Singleplayer|Turn-Based|Souls-like|Metroidvania|Cute,7,False,False,False,0,6,0.772,False,1951,False,,20.4,11,0.369,27,0.46,0.275,0.8,26.51
SG-0625,Dominion,Nexus Productions,Action,2022-03-03,3,Thursday,29.99,False,False,0,Fast-Paced|Hack and Slash|Cooking|Difficult|Farming,5,False,False,False,7,6,0.764,False,2651,False,,0.0,89,0.655,41,3.71,0.155,2.19,47.0
SG-0626,Crystal Dominion,Golden Works,Action,2021-09-30,9,Thursday,0.0,True,False,0,Pixel Graphics|Fast-Paced|Hack and Slash|Card Game|Procedural Generation|Singleplayer|Turn-Based,7,False,False,False,4,4,0.664,True,32387,False,,72.9,961,0.555,356,40.04,0.207,2.0,59.98
SG-0627,The Inferno,Azure Software,Sports,2023-08-28,8,Monday,19.99,False,True,20,Multiplayer|Early Access|2D|Turn-Based|Controller Support|Base Building|Souls-like,7,True,True,True,0,5,0.736,False,30010,True,0.137,57.6,705,0.945,4284,29.38,0.051,3.41,94.71
SG-0628,Exodus,Apex Software,RPG,2020-07-31,7,Friday,4.99,False,False,0,Story Rich|Fantasy|Open World|Turn-Based|Competitive|Difficult|Narrative,7,False,False,False,3,1,0.623,True,527,False,,100.0,22,0.833,59,0.92,0.065,1.81,49.21
SG-0629,Dominion,Apex Games,Adventure,2022-04-25,4,Monday,0.0,True,False,0,Atmospheric|Singleplayer|Fast-Paced|Early Access|Hack and Slash|Co-op|Souls-like,7,True,True,False,0,5,0.812,True,5745,True,0.085,68.2,71,0.684,106,2.96,0.068,2.63,50.91
SG-0630,The Citadel,Titan Creations,RPG,2023-08-03,8,Thursday,4.99,False,False,0,Story Rich|Fantasy|Open World|Turn-Based|VR,5,False,False,False,1,7,0.743,False,1794,True,0.136,26.8,60,0.638,62,2.5,0.124,2.61,47.97
SG-0631,Frontier,Void Workshop,Simulation,2020-04-06,4,Monday,14.99,False,False,0,Crafting|Relaxing|City Builder|Bullet Hell|Dark|Fishing|Co-op,7,False,True,False,1,1,0.675,False,104,False,,48.0,2,0.678,8,0.08,0.138,2.68,46.78
SG-0632,The Legends,Golden Arts,Casual,2023-02-13,2,Monday,14.99,False,False,0,Relaxing|Cute|Singleplayer|Metroidvania,4,False,False,False,1,4,0.724,False,3302,False,,44.9,57,0.409,54,2.38,0.223,1.29,32.87
SG-0633,Dark Nexus,Storm Games,Horror,2023-12-20,12,Wednesday,14.99,False,True,15,Dark|Singleplayer|Story Rich|3D|Management,5,False,False,False,5,5,0.856,False,1297,True,0.096,61.2,21,0.588,33,0.88,0.201,1.89,40.04
SG-0634,The Citadel,Void Workshop,Simulation,2023-08-28,8,Monday,19.99,False,False,0,Management|Sandbox|Crafting|Relaxing|City Builder|Sci-Fi|Difficult,7,False,False,False,1,1,0.675,False,6488,True,0.102,6.9,107,0.609,331,4.46,0.157,2.54,49.22
SG-0635,Last Legacy,Iron Entertainment,Adventure,2021-09-25,9,Saturday,9.99,False,False,0,Exploration|Atmospheric|Narrative|Sandbox,4,False,False,False,0,1,0.784,True,107630,False,,50.0,637,0.472,4787,26.54,0.198,1.94,75.02
SG-0636,Protocol,Ember Works,Puzzle,2023-02-12,2,Sunday,19.99,False,False,0,2D|Narrative|Fishing|Relaxing|Music|Procedural Generation|Tower Defense,7,False,False,False,0,2,0.946,False,114,False,,0.0,1,0.63,7,0.04,0.121,1.16,37.98
SG-0637,Last Kingdom,Titan Works,Sports,2021-03-16,3,Tuesday,4.99,False,True,25,Multiplayer|Competitive|Post-Apocalyptic|Atmospheric|Farming,5,False,True,False,1,4,0.805,True,128104,True,0.147,39.9,975,0.635,4008,40.62,0.171,0.39,69.47
SG-0638,Zenith,Shadow Works,Simulation,2020-06-17,6,Wednesday,14.99,False,False,0,Management|Exploration|Online Co-op|Controller Support,4,False,True,True,0,1,0.589,False,18260,False,,3.9,181,0.49,338,7.54,0.253,1.5,42.02
SG-0639,Nexus,Frost Creations,RPG,2022-07-23,7,Saturday,9.99,False,False,0,Story Rich|Fantasy|Turn-Based|Sci-Fi|Music|Procedural Generation,6,False,False,False,4,3,0.674,False,1997,False,,50.3,36,0.772,107,1.5,0.098,3.67,53.57
SG-0640,Iron Frontier,Obsidian Games,Action,2023-07-07,7,Friday,39.99,False,False,0,Fast-Paced|Hack and Slash|Competitive|Music,4,False,False,False,10,4,0.98,True,107895,False,,40.9,5211,0.822,15647,217.12,0.032,3.15,94.19
SG-0641,Protocol,Storm Productions,Action,2021-10-15,10,Friday,14.99,False,False,0,Fast-Paced|Hack and Slash|Controller Support|Competitive,4,False,False,True,2,1,0.735,False,276,False,,21.7,1,0.351,5,0.04,0.289,1.4,28.27
SG-0642,Rift of Rift,Apex Productions,Action,2020-02-15,2,Saturday,19.99,False,False,0,Fast-Paced|Hack and Slash|3D|Tower Defense,4,False,False,False,4,2,0.685,True,543,True,0.144,72.5,12,0.736,31,0.5,0.095,2.42,48.37
SG-0643,Exodus,Void Collective,Adventure,2020-09-08,9,Tuesday,0.0,True,False,0,Story Rich|Exploration|Atmospheric|Singleplayer,4,False,False,False,0,5,0.508,False,4255,False,,33.4,40,0.362,123,1.67,0.247,1.31,30.79
SG-0644,Legacy,Titan Productions,RPG,2023-06-21,6,Wednesday,9.99,False,False,0,Story Rich|Choices Matter|Open World|Early Access|2D|Controller Support|Deck Building,7,True,False,True,4,2,0.7,False,7596,False,,46.8,12,0.417,9,0.5,0.279,0.87,28.19
SG-0645,Nexus,Frost Forge,Casual,2020-04-08,4,Wednesday,19.99,False,False,0,Cute|Puzzle|Competitive|Retro|Co-op|Sci-Fi,6,False,True,False,0,5,0.675,False,806,False,,18.4,12,0.433,6,0.5,0.257,1.52,32.25
SG-0646,Realm of Frontier,Golden Arts,Simulation,2023-08-29,8,Tuesday,24.99,False,False,0,Relaxing|City Builder|PvP|Deck Building|Tower Defense|Turn-Based|2D|Crafting,8,False,True,False,1,4,0.724,False,974,False,,37.8,12,0.875,30,0.5,0.142,2.0,49.69
SG-0647,Crimson Kingdom,Nova Entertainment,Horror,2023-10-16,10,Monday,19.99,False,False,0,Dark|Singleplayer|3D|Moddable|Procedural Generation|Bullet Hell|2D,7,False,False,False,4,11,0.585,False,20127,False,,9.6,256,0.496,613,10.67,0.264,0.92,43.23
SG-0648,Eclipse,Void Productions,Adventure,2021-01-22,1,Friday,39.99,False,True,15,Story Rich|Exploration|Atmospheric|Narrative|Management|Tactical,6,False,False,False,6,9,0.616,False,1098,False,,35.0,19,0.632,56,0.79,0.166,1.42,39.54
SG-0649,Forge of Zenith,Crystal Digital,Indie,2023-12-15,12,Friday,4.99,False,False,0,Pixel Graphics|2D|Singleplayer|Controller Support|Hack and Slash,5,False,False,True,0,2,0.741,False,2779,False,,30.0,78,0.873,285,3.25,0.043,3.99,59.8
SG-0650,The Rift,Void Media,Strategy,2022-11-30,11,Wednesday,24.99,False,False,0,Real-Time|Tactical|Base Building|Dark|Crafting|Turn-Based|Procedural Generation|2D,8,False,False,False,2,3,0.713,False,6078,False,,26.9,31,0.499,111,1.29,0.239,0.88,32.49
SG-0651,Crystal Protocol,Obsidian Games,Indie,2020-11-27,11,Friday,39.99,False,True,15,Pixel Graphics|Singleplayer|Retro|Atmospheric|Management|Crafting,6,False,False,False,10,4,0.98,True,4301,False,,64.3,57,0.751,494,2.38,0.113,4.24,55.11
SG-0652,Forge of Protocol,Titan Labs,Horror,2020-04-10,4,Friday,49.99,False,True,10,Dark|Singleplayer|Story Rich|Card Game|Crafting|City Builder,6,False,False,False,1,5,0.416,False,1204,False,,21.2,13,0.665,66,0.54,0.226,2.74,46.03
SG-0653,Depths,Apex Interactive,Visual Novel,2020-11-13,11,Friday,4.99,False,False,0,Narrative|2D|Difficult|Bullet Hell|Metroidvania|Moddable|Relaxing,7,False,False,False,0,6,0.703,False,2220,True,0.131,5.7,73,0.69,152,3.04,0.179,2.87,50.9
SG-0654,Frontier of Wasteland,Apex Games,Action,2022-04-24,4,Sunday,4.99,False,False,0,Fast-Paced|Hack and Slash|3D|Controller Support|Competitive|Tower Defense|Multiplayer,7,False,True,True,0,5,0.812,True,6982,True,0.106,72.1,189,0.618,562,7.88,0.161,2.52,53.56
SG-0655,Realm,Neon Entertainment,Strategy,2020-08-20,8,Thursday,14.99,False,True,20,Turn-Based|Tactical|Base Building|Deck Building|Management|Fast-Paced|Singleplayer|Dark,8,False,False,False,4,1,0.477,True,248,False,,35.0,8,0.689,13,0.33,0.222,2.19,43.66
SG-0656,Chronicles,Obsidian Studios,Adventure,2020-06-24,6,Wednesday,59.99,False,False,0,Story Rich|Atmospheric|Singleplayer|Narrative|Base Building|Sci-Fi,6,False,False,False,9,3,0.633,True,144652,False,,74.9,5971,0.719,4497,248.79,0.088,3.87,88.24
SG-0657,Bastion,Obsidian Labs,Casual,2021-07-08,7,Thursday,4.99,False,False,0,Relaxing|Cute|Puzzle|Singleplayer|Open World,5,False,False,False,3,4,0.672,False,4903,False,,45.3,93,0.619,295,3.88,0.073,1.66,45.68
SG-0658,The Chronicles,Nova Media,Horror,2023-10-20,10,Friday,0.0,True,False,0,Atmospheric|3D|PvE|Pixel Graphics|Crafting|Open World|Real-Time|Dark,8,False,False,False,0,3,0.81,True,16195,False,,85.0,267,0.625,1247,11.12,0.137,1.66,55.65
SG-0659,Exodus,Void Workshop,RPG,2020-02-04,2,Tuesday,19.99,False,False,0,Fantasy|Choices Matter|Open World|PvE|Dark|Souls-like,6,False,False,False,1,1,0.675,False,1971,False,,7.2,34,0.52,23,1.42,0.213,2.23,39.99
SG-0660,Odyssey,Iron Workshop,Sports,2020-10-29,10,Thursday,9.99,False,False,0,Competitive|Bullet Hell|Choices Matter|Pixel Graphics|Story Rich,5,False,False,False,2,2,0.464,False,723,False,,25.9,1,0.295,5,0.04,0.303,0.78,23.29
SG-0661,The Nexus,Lunar Creations,Action,2022-08-04,8,Thursday,39.99,False,False,0,3D|Controller Support|Competitive|Sandbox|Dark,5,False,False,True,4,1,0.406,True,6701,False,,16.1,98,0.641,254,4.08,0.218,2.14,46.61
SG-0662,Zenith of Realm,Lunar Digital,Strategy,2021-07-12,7,Monday,19.99,False,True,25,Turn-Based|Management|Souls-like|3D|Fishing,5,False,False,False,9,1,0.719,False,4891,False,,45.4,160,0.638,361,6.67,0.168,1.75,48.22
SG-0663,Exodus,Lunar Workshop,Racing,2020-02-22,2,Saturday,14.99,False,False,0,Fast-Paced|Multiplayer|Controller Support|Competitive|Management|City Builder|Base Building,7,False,True,True,9,6,0.67,True,3474,False,,74.9,86,0.683,94,3.58,0.129,1.98,47.24
SG-0664,Odyssey of Legacy,Ember Software,Indie,2023-04-06,4,Thursday,9.99,False,False,0,2D|Atmospheric|Crafting|Choices Matter|Exploration,5,False,False,False,4,5,0.75,False,146,True,0.117,58.0,6,0.903,8,0.25,0.059,4.01,56.47
SG-0665,The Inferno,Azure Creations,Strategy,2020-12-20,12,Sunday,24.99,False,False,0,Turn-Based|Real-Time|Tactical|Management|Competitive,5,False,False,False,1,3,0.845,False,19638,False,,50.6,592,0.741,739,24.67,0.147,2.04,68.2
SG-0666,Frontier,Crystal Games,Simulation,2021-06-21,6,Monday,4.99,False,True,25,Management|City Builder|Difficult|Fast-Paced,4,False,False,False,1,3,0.374,False,184,False,,9.2,1,0.495,5,0.04,0.288,0.2,26.59
SG-0667,Kingdom of Odyssey,Void Labs,Adventure,2023-12-15,12,Friday,4.99,False,False,0,Exploration|Atmospheric|Narrative|Management|Multiplayer|Controller Support,6,False,True,True,8,22,0.573,False,21638,False,,89.5,265,0.56,449,11.04,0.2,1.99,51.17
SG-0668,Haven,Neon Studios,Indie,2020-08-18,8,Tuesday,29.99,False,False,0,Pixel Graphics|2D|Retro|Card Game|Bullet Hell,5,False,False,False,9,2,0.792,False,45239,True,0.136,16.2,1858,0.664,878,77.42,0.143,2.32,67.89
SG-0669,Odyssey of Forge,Ember Forge,Action,2021-01-16,1,Saturday,9.99,False,False,0,Fast-Paced|3D|Controller Support|City Builder,4,False,False,True,4,1,0.738,False,3562,False,,10.5,97,0.584,67,4.04,0.152,0.86,38.69
SG-0670,Eternal Odyssey,Lunar Forge,Sports,2023-04-06,4,Thursday,14.99,False,False,0,Competitive|PvP|3D|Fantasy|Exploration|Open World|VR|Base Building,8,False,True,False,0,3,0.648,True,9917,False,,49.1,78,0.45,369,3.25,0.225,0.35,31.45
SG-0671,Inferno of Eclipse,Storm Works,Indie,2021-07-10,7,Saturday,24.99,False,False,0,2D|Singleplayer|Retro|Atmospheric,4,False,False,False,1,9,0.763,False,3848,True,0.142,28.4,85,0.523,79,3.54,0.17,1.33,38.48
SG-0672,The Forge,Titan Software,Puzzle,2020-03-22,3,Sunday,29.99,False,False,0,2D|Early Access|Exploration|Controller Support,4,True,False,True,4,4,0.856,False,4072,False,,40.0,94,0.657,103,3.92,0.094,4.83,52.45
SG-0673,Eternal Odyssey,Shadow Labs,Racing,2021-09-22,9,Wednesday,24.99,False,False,0,Fast-Paced|3D|Competitive|Tactical|Turn-Based|Fantasy|Real-Time,7,False,False,False,3,3,0.603,False,517,False,,27.5,19,0.879,80,0.79,0.042,4.82,56.8
SG-0674,Depths,Pixel Digital,Strategy,2023-10-07,10,Saturday,39.99,False,False,0,Turn-Based|Tactical|Management|Choices Matter|Controller Support|Fishing,6,False,False,True,3,8,0.728,False,478,False,,72.8,4,0.798,24,0.17,0.114,4.28,52.5
SG-0675,The Depths,Pixel Workshop,Indie,2022-05-22,5,Sunday,14.99,False,True,25,Pixel Graphics|Retro|Atmospheric|Anime|Online Co-op|Fishing|Exploration|Bullet Hell,8,False,True,False,0,3,0.904,False,1486,False,,51.8,46,0.831,45,1.92,0.161,3.57,54.52
SG-0676,Abyss,Obsidian Entertainment,RPG,2021-09-20,9,Monday,39.99,False,True,10,Choices Matter|Open World|Turn-Based|City Builder,4,False,False,False,0,1,0.672,False,1202,False,,0.0,3,0.304,7,0.12,0.301,0.2,20.75
SG-0677,Wasteland,Pixel Arts,Action,2020-10-26,10,Monday,4.99,False,False,0,Fast-Paced|Hack and Slash|Competitive|Post-Apocalyptic|Cute|Crafting|Retro,7,False,False,False,0,6,0.98,False,1602,False,,47.5,12,0.589,77,0.5,0.223,1.98,40.0
SG-0678,The Depths,Neon Productions,RPG,2022-10-07,10,Friday,29.99,False,True,10,Story Rich|Choices Matter|3D|Music,4,False,False,False,5,3,0.746,True,72729,False,,46.5,2126,0.653,1304,88.58,0.105,3.38,73.22
SG-0679,Horizon of Rift,Titan Media,Action,2022-09-29,9,Thursday,4.99,False,False,0,Fast-Paced|Competitive|Turn-Based|Choices Matter,4,False,False,False,2,8,0.574,False,11676,True,0.112,16.7,205,0.624,647,8.54,0.141,2.81,56.44
SG-0680,Horizon of Sanctum,Pixel Workshop,RPG,2022-05-30,5,Monday,14.99,False,False,0,Choices Matter|Open World|Turn-Based|Atmospheric|Deck Building|Farming|Fast-Paced,7,False,False,False,0,3,0.904,False,3109,False,,44.5,65,0.746,275,2.71,0.109,3.32,54.44
SG-0681,Shadow Eclipse,Titan Games,Horror,2021-10-11,10,Monday,4.99,False,False,0,Dark|Atmospheric|Story Rich|3D,4,False,False,False,10,2,0.768,True,19095,False,,32.9,403,0.59,689,16.79,0.22,2.19,59.21
SG-0682,Forgotten Legacy,Lunar Interactive,Sports,2022-09-02,9,Friday,14.99,False,False,0,Multiplayer|3D|Sci-Fi|Farming|Management|Exploration|Online Co-op|Narrative,8,False,True,False,4,5,0.584,False,7208,False,,70.2,205,0.919,479,8.54,0.098,4.39,66.22
SG-0683,Protocol,Crimson Forge,Indie,2020-06-25,6,Thursday,9.99,False,False,0,Singleplayer|Retro|Atmospheric|Music|Turn-Based,5,False,False,False,1,2,0.856,False,2414,True,0.098,51.1,43,0.773,181,1.79,0.095,2.82,53.28
SG-0684,Rising Eclipse,Storm Collective,Indie,2022-08-29,8,Monday,39.99,False,False,0,Pixel Graphics|2D|Singleplayer|Card Game,4,False,False,False,5,4,0.715,False,38865,False,,13.5,1098,0.74,756,45.75,0.138,3.24,73.14
SG-0685,Crystal Legacy,Pixel Collective,Casual,2023-11-10,11,Friday,14.99,False,True,20,Cute|2D|Puzzle|Controller Support|Post-Apocalyptic|Dark,6,False,False,True,2,2,0.627,False,906,False,,55.0,42,0.947,102,1.75,0.062,3.55,59.57
SG-0686,The Legacy,Rogue Collective,Action,2021-05-16,5,Sunday,39.99,False,True,25,Fast-Paced|3D|Controller Support|Difficult|Deck Building|Procedural Generation|PvE,7,False,False,True,2,2,0.429,False,4371,True,0.117,21.3,231,0.881,115,9.62,0.05,3.36,65.39
SG-0687,The Haven,Titan Labs,Action,2021-11-03,11,Wednesday,9.99,False,False,0,Hack and Slash|Controller Support|Open World|Online Co-op|Multiplayer|Farming|Retro,7,False,True,True,1,5,0.416,False,226,False,,42.5,6,0.799,15,0.25,0.058,2.64,51.61
